sound_id,title,tags,num_tags
233617,Laughing edit.wav,"rap,laughing,lol,around,funny",5
236522,C-K (spoken).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
387360,Lead + Bass 130 Bpm,"loop,electro,sample,dance,lead,bass",6
327661,Zipper sounds,"zipper,zipping,bag,jacket,zip,unzip",6
373675,Organ - loud - D#2 (Rode_Man3Open_04.wav),"loud,single-note,multisample,keys,organ",5
254583,Drum Loop - Rock03_02_130 bpm_Reverb03,"loop,rhythm,percussion-loop,hit,rock,drums,percussive,percussion,beat,130-bpm,quantized,drum-loop,drum,groovy",14
339625,Just a dream.wav,"speak,voice,english,female,vocal,horror,whisper,woman,scary",9
439994,bREAKCORE MIXER 50BPM - Song jump_17.wav,"percussion,Glitch,Drums,fast,stutter,dnb,drum",7
361045,organ riff.wav,"reso,riff,pump,organ,bass",5
434449,Glass Smash 6,"fracture,crack,bottle,glass,break,shards,shatter,breaking,crunch,smashing,broken,hit,smash",13
417452,Cutlery 3,"kitchen,rummaging,knife,spoon,cutlery,metal,steel,fork",8
372655,Bassoon - staccato - C4 (PSBassoon_C3_v2_rr2.wav),"c4,single-note,multisample,staccato,bassoon",5
359126,Glass breaking 2,"wine,break,bottle,floor,smashing,beer,glass,pieces,against,shards,shatter,breaking,broken,smash",14
262233,earth03.flac,"speak,speaking,voice,man,talk,speech,talking,vocal,poetry,male,poem",11
259687,weird keys.wav,"loop,organ,hop,hip,keys",5
266753,beep.mp3,"digital,camera,beep,focus,photography,picture",6
386117,Anvil - Lokomo A 100 kg - Forging hot steel 1 time short,"80bpm,hot,impact,smithy,metallic,iron,one-shot,steel,anvil,tools,work",11
474943,Linearity Beat Part 09 by DSQT 122Bpm.wav,"loop,music,part,tech,techno,beats,mix,remix,house,electronica,dj,synths",12
476977,Ambient Piano Loop 69 (Poor Quailty-Ambiance)-(175 BPM),"Ambient,samples,instrument,One,effect,ambiance,ambient,midi,vst",9
239513,sub-bass-a1-c1.wav,"sub,technology,sine,audacity,low,tech,pitch-shift,down,sub-bass,power-down,power,bass",12
242230,EndApplause4.wav,"clapping,theatre,audience,cheering,cheer,inside,applaud,people,crowd,applause,group",11
367302,Keys28.aif,"ring,ting,clang,ping,metal,keys",6
388840,Stone Beat (120),"loop,trip-hop,rhythm,120-bpm,percussion-loop,beat,percussion,drum-loop,drum",9
271947,pls.wav,"voice,female,speech,voice-acting,horror,video-game",6
214866,Piano Loop Track 3.wav,"loop,acoustic,synth,rhythm,pad",5
427375,Beat21 (105bpm).wav,"pack,loop,percs,drum-loop,percussion-loop,drums,garbage,improvised,rythm",9
265110,trainers wooden floor.WAV,"footsteps,foot,steps,step,feet,walk,footstep,floor,walking",9
476803,Ambient Piano Loop 1 (Ambiance)-(90 Bpm),"Ambient,samples,instrument,One,effect,ambient,midi,vst",8
336994,applause 03.wav,"happy,clap,audience,cheer,applauding,clapping,applaud,people,crowd,applause,group",11
474938,Linearity Beat Part 08 by DSQT 122Bpm.wav,"loop,music,part,tech,techno,beats,mix,remix,house,electronica,dj,synths",12
270741,Song1_BASS_DO_4:4_80bpms.wav,"loop,blues,80,beat,bpm,rythm,Bass",7
231468,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_BassAmped2.flac,"loop,electronic,electro,dance,120BPM,bass,rhythmic",7
268844,eps006.wav,"electronic,robotic,machinery,machine,robot,mechanical,servo,printer",8
383565,Standup_Bass_Stop_Finger_G#3.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
236291,Tempe Light Rail.wav,"Transport,Car,Train,H4n,Recording,Zoom,Light,Field,City",9
327035,zip.wav,"open,closing,close,quick,zipping,down,up,zipper,opening,zip,unzip",11
333659,Berlin Metro Information SOS station.wav,"train,berlin,platform,signal,german,metro",6
427338,Beat18 (105bpm).wav,"loop,drum-loop,drums,percussion,plastic,improvised,beat,mechanic,rythm",9
264097,Bubbles1.wav,"bubble,bubbles,water,pop,cup,liquid,blow",7
219636,woodchimes.wav,"samples,windchimes,bamboo,percussion,wooden",5
241543,laugh9.wav,"speak,talk,voice,girl,english,female,laugh,woman",8
363118,Waves 001,"beach,coast,ocean,sea,rocks",5
222878,drain gurgle.aiff,"gurgle,glug,sink,splash,water,bath,taps,drain,bathroom,plug",10
467334,stevysound_ethnic_percussion_120bpm_152606.wav,"loop,tabla,arabic,ethnic,drums,percussion-loop,120bpm,percussion,drum",9
431439,punch_plastic_full.wav,"tools,pop,slide,thunk,plastic,clunk,punch",7
324546,DUSSAUD_JESSY_2015_2016_beach.wav,"beach,waves,sea,water,ocean,surf",6
245604,"TF2 Demoman ""Ka-Boom!"" taunt","man,male,yell,human,boom,shout,raw,british,Audacity,unprocessed,voice",11
237520,acid soup 2.wav,"loop,acid,ableton-live,dance,synth,software-synthesizer,125,techno,soup,BPM,ableton,synthesizer,synthetic",13
347246,"Door, Train, Open, A.wav","Open,door,Train,train,open,Door",6
383646,Standup_Bass_Stop_Bartok_D#4.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
316598,Water_Paddle_soft_023.wav,"boat,river,splash,water,paddle,lake,zoomh4,field-recording",8
242561,Psy Trance Loop 145 Bpm 10.wav,"psytrance,wav,Loop,goa,Trance",5
233803,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_ElectronicPercussion02.flac,"loop,electronic,electro,dance,120BPM,percussion,rhythmic",7
243798,rowdy crowd.wav,"yell,cheer,cheering,audience,angry,crowd,yelling",7
221832,20140306_attackloop_120BPM_4_4_23rd_century_loop3a.flac,"loop,electronic,electro,dance,drumloop,beat,granular,120BPM,rhythmic",9
208905,2fork.wav,"Kitchen,Handle,Percussion,FX,Metal,Wooden,Hit,Hits",8
373708,Organ - quiet - F2 (NT5_Man3Quiet_128_rr1.wav),"single-note,multisample,quiet,keys,organ",5
373844,Solo Violin - spiccato - E5 (LLVln_spic_E4_v1_rr2.wav),"strings,single-note,violin,multisample,spiccato",5
242242,ShortChuckle3.wav,"chuckle,laughter,fun,laugh,laughing,live,audience,theatre,funny",9
386126,Anvil - Lokomo A 100 kg - Repeat 8 hot hits,"80bpm,impact,smithy,metallic,iron,steel,anvil,tools,work",9
365772,Laughing 3,"laughter,female,laughing,laugh,woman,giggle",6
421667,loop baixo e guita_2 124 A.wav,"loop,electro,techno,guitar,house,electric",6
424123,rave tunes 102 bpm-11.wav,"minimal,102,acid,rave,trance,dance,loop,techno,delay,bpm,dub,house,club,electro",14
236663,C-F (spoken).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
377842,writing-chalk-short-01.wav,"board,drawing,action,text,write,writing,school,motion,class,blackboard,students,field-recording,draw,chalk,classroom",15
245204,Machette drawn from a sheath,"rustle,knife,drawing,metal,sword,scabbard,ting,zoom,cylinder,tinkling,blade,cling,draw,ding",14
324060,guitar chord 01.wav,"strum,guitar,electric,chord,sample",5
333421,Woo 2.wav,"theater,studio,audience,cheer,cheering,theatre,crowd,group",8
340547,Nut_Gun_On_Medium_2.wav,"Tool,Crash,Boom,Plastic,Metal,Impact,Hit",7
239466,Scratch Own old uh! 2 - 1 bar - 90 BPM (no swing).WAV,"hip-hop,scratching,rap,hiphop,scratch,dj",6
382798,dry_snare_rim_07.wav,"snare,acoustic,velocity,instrument,multi,drum,stereo,real,dry",9
382883,tambourine_hit_32.wav,"tambourine,acoustic,skin,velocity,instrument,multi,stereo,real,dry",9
340711,Industrial_Compressor.wav,"low,Mechanical,motor,medium,machine,Machine,Buzz,electric,Industrial,high,engine",11
407723,Various Male Grunts,"chuckle,grunting,male,gasp,action,surprise,laugh,anger,vocal,random,grunt,human,voice",13
441163,Glitch Drum loop 4b- 2 bars 85 bpm,"loop,electronic,rhythm,percussion-loop,drums,percussion,beat,glitch,drum-loop,drum,groovy",11
261194,B-BEAT014.wav,"Loops,Drums,Hardstyle,BPM,Beat,140",6
315852,cluster chord reverb.aiff,"reverb,singing,voice,dissonant,heavenly,female,woman,choir,vocal,chord",10
333271,Chuckle.ogg,"chuckle,voice,girl,laugh,vocal,female,woman,giggle",8
276142,Coins_Single_03.wav,"Coin,games,Video-Game,Game,Money,sfx,videogame,gaming",8
235100,laugh6.wav,"woman,female,laugh,voice,girl",5
400802,harmonica.wav,"going,instrument,down,up,played,notes,keys,harmonica,being",9
373643,Oboe - sustain - D6 (Oboe_Sus_D5_v1_Main.wav),"single-note,d6,multisample,sustain,oboe",5
419112,Tap water in bathroom,"sink,water,bath,drop,stream,tap,bathroom,sinking",8
234590,Knife Hitting Pan 1.wav,"pan,struck,knife,metal,hit,impact",6
445125,Beat38 (120bpm).wav,"loop,improvised,percussion-loop,beat,rhythm,drum-loop,groovy",7
354035,80 BPM Dubstep Drum Loop.wav,"Kick,Snare,80,Drums,Loop,BPM,Drum",7
324747,EleLP-MastLuv 220.wav,"loop,electronic,effects,Techno,120bpm,House,Dance",7
243553,ZOOM0009.flac,"trickle,splash,glass,water,pour,liquid,pouring",7
242138,Arcade Change,"change,coin,funfair,machine,cash,cashier,coins,money,arcade,cash-register,quarter,atmosphere,foley",13
432122,Crazy rhythm loop 120 BPM 008.wav,"loop,rhythm,futuristic,glitch,abstract,scratch,chaotic,broken,drum,crazy,sound,rhythmic",12
382871,tambourine_hit_17.wav,"tambourine,acoustic,skin,velocity,instrument,multi,stereo,real,dry",9
218844,fountain.mp3,"liquid,drip,soft,trickle,water",5
374805,OldTrombone - C2 (Trombone_Short_C2_v1_2.wav),"brass,short,c2,single-note,multisample",5
369961,NYC Subway - Last stop Hudson Yards - 7 train (XY stereo),"railway,underground,subway,station,platform,rail,train,metro,field-recording,announcement,arrival",11
386360,Power hammer - Billeter Klunz 50kg - Suction vent end,"machine,motor,suction,air,tools,work",6
401138,Flushing toilet.wav,"flush,flushing,water,restroom,wc,toilet",6
234090,Wave_Mallorca_15_IBSP2.wav,"mallorca,waves,field,recording,mediterranean,nature,athmosphere,field-recording,water",9
235048,baby talk- goodness.wav,"speak,talk,voice,girl,baby,female,cute",7
270706,Song5_DRUMS_Do_3:4_80bpms.wav,"loop,blues,80,Drums,beat,bpm,rythm",7
233808,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_ElectronicPercussion05.flac,"loop,electronic,electro,dance,120BPM,percussion,rhythmic",7
420867,pouring water in glass cup.wav,"water,ice,pouring,relaxing,liquid",5
236636,M-o (whispered).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
394185,Arrow  Loose.wav,"arrow,single,bow,long,whoosh,weapon,twang",7
221725,Pencil on Paper on Glass 4.wav,"drawing,scribble,paper,write,writing",5
364700,Water Splash,"throw,rock,splash,water,drop,plop",6
222461,[Drumbeats (Melodic)] 120 bpm dubstep thinger,"effects,loop,music,beat,hop,dubstep,step,glitch,120,effect,bpm,song,dub,noise,sound",15
372045,20161230 - Embracer - C-F-G-C Chord sequence - 100 bpm - Highlander.wav,"cadence,loop,pad,tail,100bpm,chords",6
400734,Assemble an away team,"voice,english,science-fiction,speech,nasa,vocal,spoken,space,deep,male",10
383571,Standup_Bass_Normal_C4.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
326109,Hand Saw.wav,"saw,sawing,wood,cutting,jigsaw",5
372682,Bassoon - sustain - C4 (PSBassoon_C3_v2_1.wav),"c4,single-note,multisample,sustain,bassoon",5
480646,Lofi drm loop.wav,"loop,breakbeat,drumloop,percussion,alien,funky,150,synthetic",8
418587,harder kick hat odd timing 120bpm-14.wav,"kick,odd,percs,rhythm,loop,percussion-loop,beat,hat,120bpm,percussion,quantized,drums,drum,drum-loop,groovy",15
426761,Académica,"match,soccer,competition,fans,cheers,game,football,Portugal,sport",9
250853,childrenoh.wav,"voices,field-recording,excited,children,oh,science,people,crowd,kids",9
333957,Arpeggio up down.wav,"loop,electronic,synth,waldorf,arpeggio,multi-sample",6
218869,04840 mad man laughter - dry.wav,"laughing,laughter,male,laugh,mad,villain,psychotic,evil,cackle,insane",10
219257,Tambourine_Loop_140bpm.wav,"Loop,Percussion,BPM,Instrument,140",5
341282,laugh 1 no bounce noise.wav,"child,laugh,laughter,happy,voice",5
370338,Squeaky Tap and flowing water,"squeaky,water,bathroom,flow,tap,faucet",6
424104,rave tunes 102 bpm-06.wav,"loop,melody,electronic,electro,tune,rave,trance,minimal,techno,synth,house,dance,club",13
428249,DSV1_SuspensfulRhodes01_C#_70bpm.wav,"Reverb,Piano,Ambient,Horror,Rhodes,FX",6
341329,train door close 2a (no beeping),"roller,sliding,open,closing,train,machine,opening,door,announcement",9
335739,"Zipper 02, raw","zipper,clothing-and-accessories,zipping,outside,zip",5
236612,C-ibiza.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
220311,manshout.wav,"scream,fear,terror,horror,pain,scary",6
395413,Laugh Track 5.mp3,"chuckle,male,fake,laugh,laughing,realistic,human,female,group,short,walla",11
325215,Printer Printing.wav,"work,print,machinery,industrial,paper,machine,printing,scan,office,printer,fax",11
252785,EVIL LAUGH.wav,"laughing,laughter,voice,fun,laugh,evil,creepy,scary,funny",9
262980,Audience_Laughing23.wav,"laughing,audience,cheering,applauding,clapping,crowd,applause,group",8
399583,Moving in Water/Bathtub,"bathtub,splash,water,dripping,drip,liquid,watery",7
208314,pen write scribble dlugopis pisanie.MP3,"drawing,scribble,signature,paper,pen,write,writing,draw,pencil",9
272020,Faucet On/Off Far ,"flowing,sink,running,water,bathroom,faucet",6
270769,Song4_BASS_Fa_4:4_120bpms.wav,"loop,blues,beat,120,bpm,Bass,rythm",7
379507,Open The Water Faucet,"kitchen,open,drip,close,sink,bathroom,water,bath,dripping,drop,pipes,off,tap,drain,faucet",15
398407,Tablets being shaken in a tub,"pill,shaking,tub,shake,shaked,rattling,rattle,tablet",8
321768,TireBreaks 2.wav,"loop,electronic,electro,rave,techno,house,dance,industrial",8
425992,Organ Orcus 001.wav,"Synth,modular,Large,Church,Sound",5
223672,Doorbell11.wav,"ring,metallic,rings,doorbell,bell,ringing,door",7
395832,wc.mp3,"flush,o,de,wc,bathroom,toilet",6
337164,monster-laugh,"monster,laughter,comedy,psycho,laugh,suspense,bad,evil,villain,horror,cackle,humor,giant,insane",14
215562,tap.wav,"acoustic,resonant,processed,cymbal,metallic,metal,hit,sampled",8
381359,Applause 5.mp3,"auditorium,clap,audience,cheer,polite,applauding,clapping,cheering,crowd,applause,group",11
209661,20131203_Walking Upstairs _ZoomH2nXY.wav,"stairs,guy,steps,walk,footsteps,people,walking",7
248298,Jangle swing beat (90 BPM),"loop,rhythm,groovy,drum-loop,beat",5
336589,knife sharpen - slow 01.wav,"knife,sliding,metallic,sharpen,grinding,slide,sharpening,grind,scrape,metal,scraping",11
413622,Orchestral_Concert_TamTam_Gong_12.wav,"percussion,cymbal,symphonic,orchestral,gong,stereo",6
335951,marker-whiteboard-short01,"drawing,scribble,foley,marker,design,pen,sound,write,draw,pencil,dry",11
419042,kick snare loops reverb variations 120bpm,"kick,reverb,snare,loops,realistic,kit,drumkit,drum",8
211478,drumloop6.wav,"drum-and-bass,loop,groove,breakbeat,samples,hip-hop,percussion-loop,drums,beat,drum-loop",10
345556,Kch kch blocky loop (115bpm),"bandpass,filtered,distorted,loop,beat,clock,drum,rhythmic",8
258261,Broken Car exhaust.wav,"dragging,car,broken,metal,automobile,exhaust",6
334915,Battlecry,"war,battle,attack,shouts,fight,fighting,cry,knight",8
236419,M-lanes.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
370994,Audio Watermark,"speak,voice,girl,preview,female,vocal,demo,woman",8
387829,medic medic voice,"yelling,scream,screaming,yell,military,battle,shouting,war,fighting,help",10
236598,C-dunno-2.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
373365,Glockenspiel - C6 (glock_medium_C6.wav),"c6,glockenspiel,single-note,multisample,percussion",5
419972,Dropping a metal spoon,"drinking,canteen,table,food,wood,spoon,drink,eating",8
331379,The Affair.wav,"speak,talk,voice,english,female,vocal,poetry,whisper,woman,poem",10
477311,Synth Loop 39_2 - (174 BPM),"cool,Loop,fl,electro,dubstep,Synth,samples,music,production,sample,dub,bass,studio",13
329555,FXLM cups dishes shelf kitchen close rattling shaking tinkling earthquake dishes vari XY.wav,"kitchen,earthquake,shaking,cups,close,rattling,tinkling,rattle,dishes,foley",10
257094,Snapping sticks and branches 03,"timber,snap,wood,break,snapping,lumber,wooden,sticks,branches,breaking",10
348082,Slice02.wav,"knife,scrape,slice,sharpen,steel",5
375548,Gong (gong_roll_medium_f.wav),"roll,percussion,gong,single-note,multisample",5
424786,Sing in the metro.m4a,"man,sing,underground,traveling,music,berlin,public-transport,metro,play",9
378713,Footsteps_5_161205_mono.wav,"ocean,field-recording,beach,waves,water",5
327129,Chip Packet Sealer Rattling OWI .wav,"shake,snake,rattle,munching,crisp",5
242235,ShortChuckle2.wav,"chuckle,laughter,fun,laugh,laughing,live,audience,theatre,funny",9
371815,H6_hair-dryer.mp3,"air,dryer,hot,blow,hair",5
324122,public bathroom (enviromental).wav,"public,flush,flushing,water,bathroom,toilet,sound",7
218188,Woman Yandere Laugh,"laughing,girl,laughter,voice,fear,female,evil,creepy,crazy,woman,insane",11
222204,daluo_17,"idiophone,gong,percussion,chinese,china,compmusic",6
382669,Water Faucet Fill Up Vase.wav,"fill,sink,filling,glass,water,pour,up,cup,liquid,faucet",10
336982,Blade-12.wav,"knife,arrow,recording,blade,field-recording",5
366413,Filing nails.wav,"filing,scratching,file,nails,scratch",5
390715,Breaking Glass 8.mp3,"glasses,crack,glass,break,shards,shatter,breaking,crash,smash,pottery",10
340712,JCB_Bucket_Maxed_Out_1.wav,"low,Mechanical,motor,medium,machine,Machine,Buzz,electric,Industrial,high,engine",11
361091,Deejay gravity in the mix.wav,"voice,speech,intro,dj,male",5
326978,Tea Cup plased on saucer .wav,"saucers,cups,clink,porcelain,tea,cup,clank,plate",8
210835,4Front Piano + rev 70bpm.flac,"loop,piano,reversed,reverse,backwards",5
477031,Ambient Piano Loop 22 (Ambiance)-(140 Bpm),"Ambient,samples,instrument,One,effect,ambiance,ambient,midi,vst",9
254329,Male Laugh  - Laughter,"happiness,laughter,male,mirth,laugh,voiceover,jolly,empirical,joy,giggle,guffaw,humour,humor,funny",14
238638,Female Genuine Laughter,"laughter,voice,girl,mirth,female,funny,laugh,woman,giggling,real",10
275009,I'm_hit!_I'm_hit!3.wav,"man,war,voice,fighter-jet,military,radio,plane,pilot,sample,aircraft,request,speech,combat,emergency,male",15
331230,Crystal Caves (Loop),"cool,loop,cold,keyboard,video,game,crystal,keys",8
217364,3 scoops with fades.aif,"squeeze,mechanical,noise,scoop,machine,gear,repetition",7
238873,Bass Barkley - 4 bar - 140 BPM (no swing).wav,"breakbeat,loop,electronic,electro,music,techno,sample,synth,trance,dance,bass",11
372850,Cello Section - tremolo - E#5 (trem_F4_v1_1.wav),"strings,single-note,cello,tremolo,multisample",5
419329,'Am I forever doomed to live in your shadow?' Female Vocals.m4a,"singing,voice,girl,sing,female,vocals,vocal",7
419032,kick snare loops reverb variations 120bpm,"kick,reverb,snare,loops,realistic,kit,drumkit,drum",8
251765,Talking to Mari,"Speak,Voice,Female,Speech,Recording,Voices,Computer,People,Male",9
477025,Ambient Piano Loop 57_2 (Enveloped-Ambiance)-(90 BPM),"Ambient,samples,instrument,One,effect,ambiance,ambient,midi,vst",9
236478,M-C (spoken).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
241497,laugh2.wav,"speak,talk,voice,girl,english,female,laugh,woman",8
439996,bREAKCORE MIXER 50BPM - Song jump_7.wav,"percussion,Glitch,Drums,fast,stutter,dnb,drum",7
209920,gong veilered 16 bit.wav,"by,made,metal,using,full,range,but,recorded,many,gong,a",11
378622,flush.wav,"flush,flushing,water,toilet-flush,wc,toilet",6
477293,Synth Loop 35_2 - (120 BPM),"cool,Loop,fl,electro,dubstep,Synth,samples,music,production,sample,dub,bass,studio",13
389214,Microwave Beeps,"electronic,digital,beeping,beep,microwave,button,computer,noise,machine",9
373718,Organ - quiet - C5 (NT5_Man3Quiet_158_rr1.wav),"c5,single-note,multisample,quiet,keys,organ",6
417608,Ding Dong Doors Closing.wav,"subway,public-transportation,closing,el,dong,train,l,field-recording,city,doors,urban,ding",12
241483,suggestive laugh.wav,"speak,talk,voice,girl,english,female,laugh,woman",8
425154,Voice Bassline Part A - Friday The 13th Sep 2013.m4a,"loop,singing,male,dance,techno,club,jazz,house,beat",9
273787,hat21.wav,"processed,percs,hat,pitched,hi-hat,drums,percussive,layered,hh,high,hats,one-shot,hit,hihat",14
373723,Organ - quiet - D#6 (NT5_Man3Quiet_173_rr1.wav),"single-note,multisample,quiet,keys,organ",5
275460,Interstate Synth Stabs,"Loop,Reverb,120,synth,Highway,Techno,Dark,BPM,distorted,Horror,FX,Eerie",12
374123,Trumpet - staccato - E#3 (Sum_SHTrumpet_stac_F2_v3_rr2.wav),"brass,trumpet,single-note,multisample,staccato",5
477082,Ambient Piano Loop 45 (Casual)-(90 BPM),"Ambient,samples,instrument,One,effect,ambiance,ambient,midi,vst",9
321290,glass cling 06.wav,"cling,empty,bottle,glass,water",5
333509,January rain on a roof.aif,"drops,raindrops,rain,weather,water,drip,roof,dripping,indoor,raining,shower",11
276072,[Drumbeats (Melodic)] 128 bpm trance/tech (beat + bass),"loop,tech,techno,club,bpm,trance,beat,bass",8
231992,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_Hihats13.flac,"loop,electronic,electro,hihats,dance,120BPM,rhythmic",7
241578,oh my god.wav,"speak,talk,voice,girl,english,female,woman",7
386179,Drill press - Free run,"80bpm,metal,scrape,scratch,steel,drill",6
336769,car races off with countdown.WAV,"vroom,racing,vehicle,motor,revving,start,car,engine",8
320301,Beach-5.wav,"Field-recording,Beach,Splash,Water,Nature,field-recording",6
491747,24_ED_Dis_PBASS_LOOP_110bpm.wav,"loop,110bpm,110,bpm,bass",5
383609,Standup_Bass_Effects_Slap5.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
494701,Bass Guitar strum loop 145bpm,"loop,strumming,line,picking,strum,looping,guitar,bpm,punchy,bass,sample",11
424847,Synth Wave 7 - (90bpm),"Loop,Piano,Ambient,Drums,Pad,Drone,Cinematic,commercial,Atmosphere",9
413688,Basic Hip-Hop Beat 01 90 BpM,"electronic,basedrum,drums,snaredrum,90bpm,hiphop,Beat,loop,drum,hihat",10
402095,"Dramatic Organ, A.wav","spooky,Scary,Halloween,pipe,Spooky,halloween,Church,dramatic,scary,organ,church",11
477302,Synth Loop 67 - (90 BPM),"cool,Loop,fl,electro,dubstep,Synth,samples,music,production,sample,dub,bass,studio",13
477305,Synth Loop 7 - (90 BPM),"cool,Loop,fl,electro,dubstep,Synth,samples,music,production,sample,dub,bass,studio",13
212050,Brushing_teeth.mp3,"cleaning,teeth,brush,vibrations,toothbrush,tooth,brushes,dental,bathroom,water,brushing",11
337235,bullet shells - linearly 01.wav,"clink,metallic,gun,metal,shells,bullet,shell,ding",8
349240,Glass Break 2,"bulb,glass,break,pieces,shards,shatter,breaking,light,crash,smash",10
208921,sauacepan3.wav,"Kitchen,Wood,Percussion,Metal,FX,Loop,Hit,Hits",8
240138,Drum_sample.flac,"loop,rhythm,rock,drummer,percussion,beat,drum-loop,Omsk,Russia,drum,music,drums",12
424791,Bells and birds at town,"field-recording,nature,bird,tower,ambient,talking,church,bell,medieval,noise,town",11
408417,Soccer Game Start Whistle.wav,"Africa,Game,Whistle,24-bit,Crowd,Stereo",6
395828,Oh Shit - Teen Male Voice Shouting,"yelling,screaming,voice,english,clean,shouting,vocal,loud,spoken,words,male,teen",12
267249,BerlinGameScene.com Crowd Cheer 1,"meeting,mass,cheer,cheering,positive,people,crowd,applause,yay",9
429075,Weird laugh,"girl,odd,voice,weird,laugh,strange,vocal,female,woman,funny",10
405262,ZierotaLifeDreams1.wav,"Voice,speech,english,Female,vocal,voice,sample,request,human,Woman,life,sound",12
349396,Train driver making an announcment.MP3,"transport,railway,station,underground,subway,train,platform,rail,tube,metro,field-recording,announcement",12
425768,PO-12 016,"loop,rhythm,operator,drum-loop,percussion-loop,drums,distortion,cheap,pocket,beat,drum,machine",12
329136,Messy_Calipso_DodgyLoops_Dodgy_C.wav,"loop,percs,rhythm,beat,garbage,drum-loop,rubbish,rhythmic",8
352066,Glassy bits 07,"glasses,handling,attack,glass,sample,short,recording",7
328411,Ripping Paper.wav,"ripping,tearing,shred,paper,break,crumble,rip,flipping,tear,pull",10
315648,Glas_Debris_Movement_Interior_03.wav,"destroy,interior,rubbish,floor,window,glass,break,shatter,drop,slices,crash,breaking,smash",13
339650,Glas T2.wav,"wine,soft,clink,pure,crystal,wineglass,glass,glassy",8
257052,Door handle spring,"open,closing,squeaky,squeak,creak,wood,wooden,clunk,creaky,spring,door,opening,close,handle,gate",15
374108,Trumpet - staccato - C4 (Sum_SHTrumpet_stac_C3_v2_rr2.wav),"c4,brass,trumpet,single-note,multisample,staccato",6
373898,Solo Violin - pizzicato - A5 (LLVln_Pizz_A5_f_RR2.wav),"strings,single-note,violin,multisample,pizzicato",5
276826,CRDN_PNDLRGBT_KICK - Marker #34.wav,"processed,kick,kick-drum,bottle,bassdrum,oneshot,kickdrum,one-shot,effected",9
382250,Epic Strings,"trailer,strings,epic,sountracks,cinematic,orchestra",6
404053,Dance Bass,"loop,electronic,electro,synth,dance,bass",6
377774,SCRATCH_G_001.wav,"turntablism,scratching,vinyl,turntable,record-scratch,scratch,record,dj,cut",9
221790,Tin Pot Jam 120bpm.wav,"strike,rhythm,percussive,percussion,metallic,clang,metal,pot,120bpm,percussion-loop,hit",11
238662,20140525_attackloop_78BPM_4_4_Analog_2_Kit_mixdown4.flac,"loop,electronic,electro,minimal,dance,rhythmic",6
231462,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_Bass4.flac,"loop,electronic,electro,dance,120BPM,bass,rhythmic",7
420942,Tap stream water,"flowing,sink,Water,flow,stream,tap",6
212397,motor_drill01.mp3,"drilling,tools,mechanical,drill,machine,carpenter,tool,power,electric,motor",10
236347,M-x (whispered).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
236348,M-wans.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
376006,Audience Short Applause 3x,"audience,crowd,applauding,clapping,theatre,applause",6
316646,skittles taste the rainbow.aiff,"man,voice,human,whisper,male",5
236418,M-n (whispered).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
374116,Trumpet - staccato - A#4 (Sum_SHTrumpet_stac_A#3_v3_rr2.wav),"brass,trumpet,single-note,multisample,staccato",5
222317,xiaoluo_20,"idiophone,gong,percussion,chinese,china,compmusic",6
390706,Breaking Glass 14.mp3,"glasses,crack,glass,break,shards,shatter,breaking,crash,smash,pottery",10
366757,pulley,"crane,rope,cable,pulley,foley",5
249546,splish_1,"gurgle,trickle,wet,splash,water,drip,liquid,sound",8
263947,water_bubbles_01,"liquid,bubble,bubbling,bubbles,water",5
276113,Coins_Few_21.wav,"Coin,games,Video-Game,Game,Money,sfx,videogame,gaming",8
339901,20160309_09.waterfall.closeup.n.rain.flac,"river,waterfall,water,rain,stream,field-recording",6
236402,B-42D.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
401817,grime-drums-91-01.wav,"loop,91,drums,bpm,grime,beat,drum-loop,drum",8
420276,tomtom ride snare variation 120bpm-24.wav,"loop,snare,drums,tomtom,beat,metal,ride,120bpm,rhythm,drum",10
255812,Lead guitar with distortion,"electric,lead-guitar,guitar,distortion,mono,distorted-guitar",6
348309,Evil Laugh,"monster,laughter,man,laugh,laughing,evil,human,voice",8
